Gene,Batch,FbID,Condition,Count,Z
CG1634,5,FBgn0264975,Day 2 ,76,0.9539623786270371
CG1634,5,FBgn0264975,Day 3,21,-1.6157717861068261
CG1634,5,FBgn0264975,Day 4 ,40,0.7978313355118802
CG1634,5,FBgn0264975,Day 5,19,-0.4371675863090145
CG1634,5,FBgn0264975,Sum,157,-1.5139358468084934
CG16738,5,FBgn0003430,Day 1,138,2.9088914648585593
CG16738,5,FBgn0003430,Day 2 ,53,0.2076652797011237
CG16738,5,FBgn0003430,Day 3,83,1.3835650623549471
CG16738,5,FBgn0003430,Day 4 ,39,0.7364596943186587
CG16738,5,FBgn0003430,Day 5,45,2.146095423698799
CG16738,5,FBgn0003430,Sum,358,5.1301930878750674
CG16785,5,FBgn0027343,Day 1,78,0.8934932213075946
CG16785,5,FBgn0027343,Day 2 ,69,0.7268284789539331
CG16785,5,FBgn0027343,Day 3,52,-0.11610336187593955
CG16785,5,FBgn0027343,Day 4 ,40,0.7978313355118802
CG16785,5,FBgn0027343,Day 5,33,0.9538201883105775
CG16785,5,FBgn0027343,Sum,272,2.2874314541298624
CG16910,5,FBgn0041205,Day 1,108,1.901192343083077
CG16910,5,FBgn0041205,Day 2 ,78,1.0188577785336383
CG16910,5,FBgn0041205,Day 3,40,-0.6966201712556376
CG16910,5,FBgn0041205,Day 4 ,14,-0.7978313355118802
CG16910,5,FBgn0041205,Day 5,53,2.9409455806242804
CG16910,5,FBgn0041205,Sum,293,2.9815941786490403
CG16973,5,FBgn0010909,Day 1,0,-1.72652449530866
CG16973,5,FBgn0010909,Day 2 ,0,-1.5120628178238074
CG16973,5,FBgn0010909,Day 3,0,-2.6316762025212976
CG16973,5,FBgn0010909,Day 4 ,0,-1.657034312216982
CG16973,5,FBgn0010909,Day 5,0,-2.324936709007032
CG16973,5,FBgn0010909,Sum,0,-6.7036285967852045
CG16983,5,FBgn0025637,Day 1,47,-0.14779587119373738
CG16983,5,FBgn0025637,Day 2 ,15,-1.0253473185242985
CG16983,5,FBgn0025637,Day 3,8,-2.2446649962681655
CG16983,5,FBgn0025637,Day 4 ,8,-1.1660611826712095
CG16983,5,FBgn0025637,Day 5,10,-1.3313740128501808
CG16983,5,FBgn0025637,Sum,88,-3.7947562273715065
CG16988,5,FBgn0040291,Day 1,71,0.6583634262266487
CG16988,5,FBgn0040291,Day 2 ,57,0.33745607951432605
CG16988,5,FBgn0040291,Day 3,33,-1.0352549767271282
CG16988,5,FBgn0040291,Day 4 ,10,-1.0433179002847663
CG16988,5,FBgn0040291,Day 5,21,-0.23845504707764417
CG16988,5,FBgn0040291,Sum,192,-0.3569979726098633
CG17117,5,FBgn0001235,Day 1,120,2.3042719917932697
CG17117,5,FBgn0001235,Day 2 ,89,1.3757824780199448
CG17117,5,FBgn0001235,Day 3,33,-1.0352549767271282
CG17117,5,FBgn0001235,Day 4 ,30,0.18411492357966466
CG17117,5,FBgn0001235,Day 5,35,1.1525327275419477
CG17117,5,FBgn0001235,Sum,307,3.444369328328492
CG17596,5,FBgn0262866,Day 1,145,3.1440212599395054
CG17596,5,FBgn0262866,Day 2 ,105,1.8949456772727542
CG17596,5,FBgn0262866,Day 3,55,0.029025840468984973
CG17596,5,FBgn0262866,Day 4 ,38,0.6750880531254371
CG17596,5,FBgn0262866,Day 5,40,1.6493140756203735
CG17596,5,FBgn0262866,Sum,383,5.956577283731232
CG17610,5,FBgn0001137,Day 1,64,0.4232336311457027
CG17610,5,FBgn0001137,Day 2 ,70,0.7592761789072336
CG17610,5,FBgn0001137,Day 3,32,-1.0836313775087696
CG17610,5,FBgn0001137,Day 4 ,37,0.6137164119322155
CG17610,5,FBgn0001137,Day 5,37,1.351245266773318
CG17610,5,FBgn0001137,Sum,240,1.229659683433972
CG17697,5,FBgn0001085,Day 1,89,1.262982899291938
CG17697,5,FBgn0001085,Day 2 ,52,0.17521757974782312
CG17697,5,FBgn0001085,Day 3,39,-0.7449965720372791
CG17697,5,FBgn0001085,Day 4 ,20,-0.42960148835255085
CG17697,5,FBgn0001085,Day 5,19,-0.4371675863090145
CG17697,5,FBgn0001085,Sum,219,0.5354969589147941
CG18085,5,FBgn0003366,Day 1,73,0.7255433676783475
CG18085,5,FBgn0003366,Day 2 ,62,0.499694579280829
CG18085,5,FBgn0003366,Day 3,41,-0.6482437704739961
CG18085,5,FBgn0003366,Day 4 ,24,-0.18411492357966466
CG18085,5,FBgn0003366,Day 5,37,1.351245266773318
CG18085,5,FBgn0003366,Sum,237,1.1304935799312323
CG18247,5,FBgn0015295,Day 1,106,1.8340124016313784
CG18247,5,FBgn0015295,Day 2 ,60,0.4347991793742278
CG18247,5,FBgn0015295,Day 3,11,-2.0995357939232413
CG18247,5,FBgn0015295,Day 4 ,35,0.49097312954577244
CG18247,5,FBgn0015295,Day 5,27,0.35768257061646663
CG18247,5,FBgn0015295,Sum,239,1.1966043155997255
CG18361,5,FBgn0000499,Day 1,136,2.8417115234068606
CG18361,5,FBgn0000499,Day 2 ,17,-0.9604519186176974
CG18361,5,FBgn0000499,Day 3,65,0.5127898482854
CG18361,5,FBgn0000499,Day 4 ,24,-0.18411492357966466
CG18361,5,FBgn0000499,Day 5,25,0.15897003138509636
CG18361,5,FBgn0000499,Sum,267,2.1221546149586294
CG18492,5,FBgn0026323,Day 1,49,-0.08061592974203856
CG18492,5,FBgn0026323,Day 2 ,8,-1.2524812181974028
CG18492,5,FBgn0026323,Day 3,84,1.4319414631365885
CG18492,5,FBgn0026323,Day 4 ,31,0.24548656477288622
CG18492,5,FBgn0026323,Day 5,48,2.4441642325458544
CG18492,5,FBgn0026323,Sum,220,0.5685523267490407
CG18497,5,FBgn0016977,Day 1,60,0.28887374824230505
CG18497,5,FBgn0016977,Day 2 ,67,0.6619330790473319
CG18497,5,FBgn0016977,Day 3,31,-1.1320077782904112
CG18497,5,FBgn0016977,Day 4 ,19,-0.49097312954577244
CG18497,5,FBgn0016977,Day 5,24,0.05961376176941122
CG18497,5,FBgn0016977,Sum,201,-0.0594996621016442
CG31196,5,FBgn0020238,Day 1,133,2.7409416112293123
CG31196,5,FBgn0020238,Day 2 ,62,0.499694579280829
CG31196,5,FBgn0020238,Day 3,42,-0.5998673696923545
CG31196,5,FBgn0020238,Day 4 ,45,1.104689541477988
CG31196,5,FBgn0020238,Day 5,30,0.655751379463522
CG31196,5,FBgn0020238,Sum,312,3.609646167499725
CG31421,5,FBgn0046689,Day 1,14,-1.2562649051467683
CG31421,5,FBgn0046689,Day 2 ,112,2.1220795769458585
CG31421,5,FBgn0046689,Day 3,56,0.07740224125062647
CG31421,5,FBgn0046689,Day 4 ,29,0.12274328238644311
CG31421,5,FBgn0046689,Day 5,26,0.2583263010007815
CG31421,5,FBgn0046689,Sum,237,1.1304935799312323
CG3143,5,FBgn0038197,Day 1,30,-0.7188253735331775
CG3143,5,FBgn0038197,Day 2 ,83,1.1810962783001413
CG3143,5,FBgn0038197,Day 3,70,0.7546718521936076
CG3143,5,FBgn0038197,Day 4 ,26,-0.061371641193221554
CG3143,5,FBgn0038197,Day 5,26,0.2583263010007815
CG3143,5,FBgn0038197,Sum,235,1.0643828442627392
CG32018,5,FBgn0011642,Day 1,145,3.1440212599395054
CG32018,5,FBgn0011642,Day 2 ,105,1.8949456772727542
CG32018,5,FBgn0011642,Day 3,54,-0.019350560312656532
CG32018,5,FBgn0011642,Day 4 ,59,1.9638925181830897
CG32018,5,FBgn0011642,Day 5,15,-0.834592664771755
CG32018,5,FBgn0011642,Sum,378,5.791300444559998
CG32146,5,FBgn0041604,Day 1,81,0.9942631334851428
CG32146,5,FBgn0041604,Day 2 ,45,-0.051916319925280986
CG32146,5,FBgn0041604,Day 3,27,-1.325513381416977
CG32146,5,FBgn0041604,Day 4 ,33,0.3682298471593293
CG32146,5,FBgn0041604,Day 5,21,-0.23845504707764417
CG32146,5,FBgn0041604,Sum,207,0.1388325449038352
CG3226,5,FBgn0029882,Day 1,23,-0.9539551686141234
CG3226,5,FBgn0029882,Day 2 ,58,0.36990377946762665
CG3226,5,FBgn0029882,Day 3,51,-0.16447976265758105
CG3226,5,FBgn0029882,Day 4 ,26,-0.061371641193221554
CG3226,5,FBgn0029882,Day 5,29,0.5563951098478369
CG3226,5,FBgn0029882,Sum,187,-0.5222748117810961
CG32616,5,FBgn0044817,Day 1,49,-0.08061592974203856
CG32616,5,FBgn0044817,Day 2 ,74,0.889066978720436
CG32616,5,FBgn0044817,Day 3,31,-1.1320077782904112
CG32616,5,FBgn0044817,Day 4 ,31,0.24548656477288622
CG32616,5,FBgn0044817,Day 5,44,2.046739154083114
CG32616,5,FBgn0044817,Sum,229,0.8660506372572597
CG32672,5,FBgn0052672,Day 1,32,-0.6516454320814786
CG32672,5,FBgn0052672,Day 2 ,20,-0.8631088187577957
CG32672,5,FBgn0052672,Day 3,15,-1.9060301907966752
CG32672,5,FBgn0052672,Day 4 ,15,-0.7364596943186587
CG32672,5,FBgn0052672,Day 5,5,-1.8281553609286063
CG32672,5,FBgn0052672,Sum,87,-3.827811595205753
CG33193,5,FBgn0053193,Day 1,101,1.6660625480021312
CG33193,5,FBgn0053193,Day 2 ,12,-1.1226904183842004
CG33193,5,FBgn0053193,Day 3,46,-0.40636176656578854
CG33193,5,FBgn0053193,Day 4 ,27,0.0
CG33193,5,FBgn0053193,Day 5,35,1.1525327275419477
CG33193,5,FBgn0053193,Sum,221,0.6016076945832872
CG33236,5,FBgn0053236,Day 1,49,-0.08061592974203856
CG33236,5,FBgn0053236,Day 2 ,74,0.889066978720436
CG33236,5,FBgn0053236,Day 3,31,-1.1320077782904112
CG33236,5,FBgn0053236,Day 4 ,31,0.24548656477288622
CG33236,5,FBgn0053236,Day 5,44,2.046739154083114
CG33236,5,FBgn0053236,Sum,229,0.8660506372572597
CG33237,5,FBgn0053237,Day 1,49,-0.08061592974203856
CG33237,5,FBgn0053237,Day 2 ,74,0.889066978720436
CG33237,5,FBgn0053237,Day 3,31,-1.1320077782904112
CG33237,5,FBgn0053237,Day 4 ,31,0.24548656477288622
CG33237,5,FBgn0053237,Day 5,44,2.046739154083114
CG33237,5,FBgn0053237,Sum,229,0.8660506372572597
CG33238,5,FBgn0053238,Day 1,49,-0.08061592974203856
CG33238,5,FBgn0053238,Day 2 ,74,0.889066978720436
CG33238,5,FBgn0053238,Day 3,31,-1.1320077782904112
CG33238,5,FBgn0053238,Day 4 ,31,0.24548656477288622
CG33238,5,FBgn0053238,Day 5,44,2.046739154083114
CG33238,5,FBgn0053238,Sum,229,0.8660506372572597
CG33239,5,FBgn0053239,Day 1,49,-0.08061592974203856
CG33239,5,FBgn0053239,Day 2 ,74,0.889066978720436
CG33239,5,FBgn0053239,Day 3,31,-1.1320077782904112
CG33239,5,FBgn0053239,Day 4 ,31,0.24548656477288622
CG33239,5,FBgn0053239,Day 5,44,2.046739154083114
CG33239,5,FBgn0053239,Sum,229,0.8660506372572597
CG33240,5,FBgn0053240,Day 1,49,-0.08061592974203856
CG33240,5,FBgn0053240,Day 2 ,74,0.889066978720436
CG33240,5,FBgn0053240,Day 3,31,-1.1320077782904112
CG33240,5,FBgn0053240,Day 4 ,31,0.24548656477288622
CG33240,5,FBgn0053240,Day 5,44,2.046739154083114
CG33240,5,FBgn0053240,Sum,229,0.8660506372572597
CG33241,5,FBgn0053241,Day 1,49,-0.08061592974203856
CG33241,5,FBgn0053241,Day 2 ,74,0.889066978720436
CG33241,5,FBgn0053241,Day 3,31,-1.1320077782904112
CG33241,5,FBgn0053241,Day 4 ,31,0.24548656477288622
CG33241,5,FBgn0053241,Day 5,44,2.046739154083114
CG33241,5,FBgn0053241,Sum,229,0.8660506372572597
CG33242,5,FBgn0053242,Day 1,49,-0.08061592974203856
CG33242,5,FBgn0053242,Day 2 ,74,0.889066978720436
CG33242,5,FBgn0053242,Day 3,31,-1.1320077782904112
CG33242,5,FBgn0053242,Day 4 ,31,0.24548656477288622
CG33242,5,FBgn0053242,Day 5,44,2.046739154083114
CG33242,5,FBgn0053242,Sum,229,0.8660506372572597
CG33243,5,FBgn0053243,Day 1,49,-0.08061592974203856
CG33243,5,FBgn0053243,Day 2 ,74,0.889066978720436
CG33243,5,FBgn0053243,Day 3,31,-1.1320077782904112
CG33243,5,FBgn0053243,Day 4 ,31,0.24548656477288622
CG33243,5,FBgn0053243,Day 5,44,2.046739154083114
CG33243,5,FBgn0053243,Sum,229,0.8660506372572597
CG33244,5,FBgn0053244,Day 1,49,-0.08061592974203856
CG33244,5,FBgn0053244,Day 2 ,74,0.889066978720436
CG33244,5,FBgn0053244,Day 3,31,-1.1320077782904112
CG33244,5,FBgn0053244,Day 4 ,31,0.24548656477288622
CG33244,5,FBgn0053244,Day 5,44,2.046739154083114
CG33244,5,FBgn0053244,Sum,229,0.8660506372572597
CG33245,5,FBgn0053245,Day 1,49,-0.08061592974203856
CG33245,5,FBgn0053245,Day 2 ,74,0.889066978720436
CG33245,5,FBgn0053245,Day 3,31,-1.1320077782904112
CG33245,5,FBgn0053245,Day 4 ,31,0.24548656477288622
CG33245,5,FBgn0053245,Day 5,44,2.046739154083114
CG33245,5,FBgn0053245,Sum,229,0.8660506372572597
CG33246,5,FBgn0053246,Day 1,49,-0.08061592974203856
CG33246,5,FBgn0053246,Day 2 ,74,0.889066978720436
CG33246,5,FBgn0053246,Day 3,31,-1.1320077782904112
CG33246,5,FBgn0053246,Day 4 ,31,0.24548656477288622
CG33246,5,FBgn0053246,Day 5,44,2.046739154083114
CG33246,5,FBgn0053246,Sum,229,0.8660506372572597
CG33247,5,FBgn0053247,Day 1,49,-0.08061592974203856
CG33247,5,FBgn0053247,Day 2 ,74,0.889066978720436
CG33247,5,FBgn0053247,Day 3,31,-1.1320077782904112
CG33247,5,FBgn0053247,Day 4 ,31,0.24548656477288622
CG33247,5,FBgn0053247,Day 5,44,2.046739154083114
CG33247,5,FBgn0053247,Sum,229,0.8660506372572597
CG33273,5,FBgn0044048,Day 1,31,-0.6852354028073281
CG33273,5,FBgn0044048,Day 2 ,85,1.2459916782067424
CG33273,5,FBgn0044048,Day 3,44,-0.5031145681290716
CG33273,5,FBgn0044048,Day 4 ,20,-0.42960148835255085
CG33273,5,FBgn0044048,Day 5,21,-0.23845504707764417
CG33273,5,FBgn0044048,Sum,201,-0.0594996621016442
CG33336,5,FBgn0039044,Day 1,33,-0.6180554613556293
CG33336,5,FBgn0039044,Day 2 ,175,4.166284674003795
CG33336,5,FBgn0039044,Day 3,60,0.2709078443771925
CG33336,5,FBgn0039044,Day 4 ,27,0.0
CG33336,5,FBgn0039044,Day 5,49,2.5435205021615395
CG33336,5,FBgn0039044,Sum,344,4.667417938195615
CG33542,5,FBgn0053542,Day 1,101,1.6660625480021312
CG33542,5,FBgn0053542,Day 2 ,92,1.4731255778798467
CG33542,5,FBgn0053542,Day 3,52,-0.11610336187593955
CG33542,5,FBgn0053542,Day 4 ,45,1.104689541477988
CG33542,5,FBgn0053542,Day 5,34,1.0531764579262626
CG33542,5,FBgn0053542,Sum,324,4.006310581510684
CG33956,5,FBgn0001297,Day 1,96,1.4981126943728842
CG33956,5,FBgn0001297,Day 2 ,50,0.11032217984122195
CG33956,5,FBgn0001297,Day 3,15,-1.9060301907966752
CG33956,5,FBgn0001297,Day 4 ,27,0.0
CG33956,5,FBgn0001297,Day 5,21,-0.23845504707764417
CG33956,5,FBgn0001297,Sum,209,0.20494328057232836
CG34403,5,FBgn0085432,Day 1,115,2.136322138164023
CG34403,5,FBgn0085432,Day 2 ,109,2.0247364770859564
CG34403,5,FBgn0085432,Day 3,33,-1.0352549767271282
CG34403,5,FBgn0085432,Day 4 ,31,0.24548656477288622
CG34403,5,FBgn0085432,Day 5,45,2.146095423698799
CG34403,5,FBgn0085432,Sum,333,4.303808892018903
CG3936,5,FBgn0004647,Day 1,0,-1.72652449530866
CG3936,5,FBgn0004647,Day 2 ,0,-1.5120628178238074
CG3936,5,FBgn0004647,Day 3,0,-2.6316762025212976
CG3936,5,FBgn0004647,Day 4 ,0,-1.657034312216982
CG3936,5,FBgn0004647,Day 5,0,-2.324936709007032
CG3936,5,FBgn0004647,Sum,0,-6.7036285967852045
CG40293,5,FBgn0046692,Day 1,222,5.730449005829911
CG40293,5,FBgn0046692,Day 2 ,41,-0.18170711973848333
CG40293,5,FBgn0046692,Day 3,57,0.125778642032268
CG40293,5,FBgn0046692,Day 4 ,59,1.9638925181830897
CG40293,5,FBgn0046692,Day 5,26,0.2583263010007815
CG40293,5,FBgn0046692,Sum,405,6.683795376084656
CG4035,5,FBgn0015218,Day 1,0,-1.72652449530866
CG4035,5,FBgn0015218,Day 2 ,0,-1.5120628178238074
CG4035,5,FBgn0015218,Day 3,0,-2.6316762025212976
CG4035,5,FBgn0015218,Day 4 ,0,-1.657034312216982
CG4035,5,FBgn0015218,Day 5,0,-2.324936709007032
CG4035,5,FBgn0015218,Sum,0,-6.7036285967852045
CG42281,5,FBgn0259176,Day 1,82,1.0278531042109922
CG42281,5,FBgn0259176,Day 2 ,82,1.1486485783468408
CG42281,5,FBgn0259176,Day 3,36,-0.8901257743822036
CG42281,5,FBgn0259176,Day 4 ,33,0.3682298471593293
CG42281,5,FBgn0259176,Day 5,38,1.450601536389003
CG42281,5,FBgn0259176,Sum,271,2.2543760862956157
CG42320,5,FBgn0265998,Day 1,66,0.49041357259740154
CG42320,5,FBgn0265998,Day 2 ,2,-1.4471674179172063
CG42320,5,FBgn0265998,Day 3,74,0.9481774553201735
CG42320,5,FBgn0265998,Day 4 ,37,0.6137164119322155
CG42320,5,FBgn0265998,Day 5,30,0.655751379463522
CG42320,5,FBgn0265998,Sum,209,0.20494328057232836
CG42398,5,FBgn0259817,Day 1,49,-0.08061592974203856
CG42398,5,FBgn0259817,Day 2 ,74,0.889066978720436
CG42398,5,FBgn0259817,Day 3,31,-1.1320077782904112
CG42398,5,FBgn0259817,Day 4 ,31,0.24548656477288622
CG42398,5,FBgn0259817,Day 5,44,2.046739154083114
CG42398,5,FBgn0259817,Sum,229,0.8660506372572597
CG4257,5,FBgn0016917,Day 1,64,0.4232336311457027
CG4257,5,FBgn0016917,Day 2 ,74,0.889066978720436
CG4257,5,FBgn0016917,Day 3,25,-1.42226618298026
CG4257,5,FBgn0016917,Day 4 ,45,1.104689541477988
CG4257,5,FBgn0016917,Day 5,15,-0.834592664771755
CG4257,5,FBgn0016917,Sum,223,0.6677184302517803
CG42576,5,FBgn0261526,Day 1,38,-0.45010560772638214
CG42576,5,FBgn0261526,Day 2 ,32,-0.4737364193181886
CG42576,5,FBgn0261526,Day 3,2,-2.534923400958015
CG42576,5,FBgn0261526,Day 4 ,0,-1.657034312216982
CG42576,5,FBgn0261526,Day 5,2,-2.1262241697756616
CG42576,5,FBgn0261526,Sum,74,-4.257531377050959
CG42840,5,FBgn0262029,Day 1,0,-1.72652449530866
CG42840,5,FBgn0262029,Day 2 ,60,0.4347991793742278
CG42840,5,FBgn0262029,Day 3,9,-2.196288595486524
CG42840,5,FBgn0262029,Day 4 ,20,-0.42960148835255085
CG42840,5,FBgn0262029,Day 5,13,-1.0333052040031252
CG42840,5,FBgn0262029,Sum,102,-3.3319810776920544
CG43770,5,FBgn0264270,Day 1,0,-1.72652449530866
CG43770,5,FBgn0264270,Day 2 ,0,-1.5120628178238074
CG43770,5,FBgn0264270,Day 3,0,-2.6316762025212976
CG43770,5,FBgn0264270,Day 4 ,0,-1.657034312216982
CG43770,5,FBgn0264270,Day 5,0,-2.324936709007032
CG43770,5,FBgn0264270,Sum,0,-6.7036285967852045
CG4427,5,FBgn0043364,Day 1,0,-1.72652449530866
CG4427,5,FBgn0043364,Day 2 ,51,0.14276987979452252
CG4427,5,FBgn0043364,Day 3,49,-0.26123256422086405
CG4427,5,FBgn0043364,Day 4 ,24,-0.18411492357966466
CG4427,5,FBgn0043364,Day 5,31,0.7551076490792071
CG4427,5,FBgn0043364,Sum,155,-1.5800465824769865
CG5092,5,FBgn0021796,Day 1,0,-1.72652449530866
CG5092,5,FBgn0021796,Day 2 ,0,-1.5120628178238074
CG5092,5,FBgn0021796,Day 3,0,-2.6316762025212976
CG5092,5,FBgn0021796,Day 4 ,0,-1.657034312216982
CG5092,5,FBgn0021796,Day 5,0,-2.324936709007032
CG5092,5,FBgn0021796,Sum,0,-6.7036285967852045
CG5201,5,FBgn0020493,Day 1,63,0.3896436604198533
CG5201,5,FBgn0020493,Day 2 ,6,-1.3173766181040039
CG5201,5,FBgn0020493,Day 3,92,1.8189526693897207
CG5201,5,FBgn0020493,Day 4 ,30,0.18411492357966466
CG5201,5,FBgn0020493,Day 5,35,1.1525327275419477
CG5201,5,FBgn0020493,Sum,226,0.76688453375452
CG5504,5,FBgn0002174,Day 1,24,-0.920365197888274
CG5504,5,FBgn0002174,Day 2 ,46,-0.0194686199719804
CG5504,5,FBgn0002174,Day 3,55,0.029025840468984973
CG5504,5,FBgn0002174,Day 4 ,8,-1.1660611826712095
CG5504,5,FBgn0002174,Day 5,14,-0.9339489343874401
CG5504,5,FBgn0002174,Sum,147,-1.844489525150959
CG5588,5,FBgn0039532,Day 1,2,-1.6593445538569611
CG5588,5,FBgn0039532,Day 2 ,103,1.830050277366153
CG5588,5,FBgn0039532,Day 3,20,-1.6641481868884678
CG5588,5,FBgn0039532,Day 4 ,31,0.24548656477288622
CG5588,5,FBgn0039532,Day 5,35,1.1525327275419477
CG5588,5,FBgn0039532,Sum,191,-0.3900533404441099
CG5942,5,FBgn0000212,Day 1,90,1.2965728700177876
CG5942,5,FBgn0000212,Day 2 ,34,-0.4088410194115874
CG5942,5,FBgn0000212,Day 3,34,-0.9868785759454867
CG5942,5,FBgn0000212,Day 4 ,23,-0.24548656477288622
CG5942,5,FBgn0000212,Day 5,16,-0.7352363951560699
CG5942,5,FBgn0000212,Sum,197,-0.19172113343863048
CG5988,5,FBgn0030904,Day 1,0,-1.72652449530866
CG5988,5,FBgn0030904,Day 2 ,0,-1.5120628178238074
CG5988,5,FBgn0030904,Day 3,0,-2.6316762025212976
CG5988,5,FBgn0030904,Day 4 ,0,-1.657034312216982
CG5988,5,FBgn0030904,Day 5,0,-2.324936709007032
CG5988,5,FBgn0030904,Sum,0,-6.7036285967852045
CG6518,5,FBgn0004784,Day 1,32,-0.6516454320814786
CG6518,5,FBgn0004784,Day 2 ,74,0.889066978720436
CG6518,5,FBgn0004784,Day 3,51,-0.16447976265758105
CG6518,5,FBgn0004784,Day 4 ,38,0.6750880531254371
CG6518,5,FBgn0004784,Day 5,53,2.9409455806242804
CG6518,5,FBgn0004784,Sum,248,1.4941026261079446
CG6963,5,FBgn0250823,Day 1,25,-0.8867752271624246
CG6963,5,FBgn0250823,Day 2 ,31,-0.5061841192714892
CG6963,5,FBgn0250823,Day 3,19,-1.7125245876701092
CG6963,5,FBgn0250823,Day 4 ,16,-0.6750880531254371
CG6963,5,FBgn0250823,Day 5,15,-0.834592664771755
CG6963,5,FBgn0250823,Sum,106,-3.199759606355068
CG7717,5,FBgn0024329,Day 1,153,3.4127410257463007
CG7717,5,FBgn0024329,Day 2 ,72,0.8241715788138348
CG7717,5,FBgn0024329,Day 3,45,-0.45473816734743006
CG7717,5,FBgn0024329,Day 4 ,32,0.30685820596610774
CG7717,5,FBgn0024329,Day 5,39,1.5499578060046884
CG7717,5,FBgn0024329,Sum,341,4.568251834692876
CG8222,5,FBgn0032006,Day 1,166,3.8494106451823433
CG8222,5,FBgn0032006,Day 2 ,65,0.5970376791407307
CG8222,5,FBgn0032006,Day 3,75,0.996553856101815
CG8222,5,FBgn0032006,Day 4 ,62,2.148007441762754
CG8222,5,FBgn0032006,Day 5,32,0.8544639186948924
CG8222,5,FBgn0032006,Sum,400,6.518518536913423
CG9768,5,FBgn0261434,Day 1,102,1.6996525187279805
CG9768,5,FBgn0261434,Day 2 ,77,0.9864100785803378
CG9768,5,FBgn0261434,Day 3,24,-1.4706425837619017
CG9768,5,FBgn0261434,Day 4 ,23,-0.24548656477288622
CG9768,5,FBgn0261434,Day 5,26,0.2583263010007815
CG9768,5,FBgn0261434,Sum,252,1.626324097444931
CG9885,5,FBgn0000490,Day 1,83,1.0614430749368418
CG9885,5,FBgn0000490,Day 2 ,63,0.5321422792341296
CG9885,5,FBgn0000490,Day 3,19,-1.7125245876701092
CG9885,5,FBgn0000490,Day 4 ,19,-0.49097312954577244
CG9885,5,FBgn0000490,Day 5,13,-1.0333052040031252
CG9885,5,FBgn0000490,Sum,197,-0.19172113343863048
OR,5,Control,Day 1,2,-1.6593445538569611
OR,5,Control,Day 2 ,35,-0.37639331945828686
OR,5,Control,Day 3,22,-1.5673953853251847
OR,5,Control,Day 4 ,18,-0.552344770738994
OR,5,Control,Day 5,21,-0.23845504707764417
OR,5,Control,Sum,98,-3.4642025490290407
OR,5,Control,Day 1,11,-1.3570348173243165
OR,5,Control,Day 2 ,34,-0.4088410194115874
OR,5,Control,Day 3,25,-1.42226618298026
OR,5,Control,Day 4 ,14,-0.7978313355118802
OR,5,Control,Day 5,19,-0.4371675863090145
OR,5,Control,Sum,103,-3.298925709857808
OR,5,Control,Day 1,61,0.32246371896815446
OR,5,Control,Day 2 ,48,0.04542677993462078
OR,5,Control,Day 3,36,-0.8901257743822036
OR,5,Control,Day 4 ,17,-0.6137164119322155
OR,5,Control,Day 5,12,-1.1326614736188103
OR,5,Control,Sum,174,-0.9519945936263016
Tj>HpoRNAi,5,Control,Day 1,24,-0.920365197888274
Tj>HpoRNAi,5,Control,Day 2 ,40,-0.2141548196917839
Tj>HpoRNAi,5,Control,Day 3,54,-0.019350560312656532
Tj>HpoRNAi,5,Control,Day 4 ,13,-0.8592029767051017
Tj>HpoRNAi,5,Control,Day 5,29,0.5563951098478369
Tj>HpoRNAi,5,Control,Sum,160,-1.4147697433057536
Tj>HpoRNAi,5,Control,Day 1,55,0.12092389461305796
Tj>HpoRNAi,5,Control,Day 2 ,45,-0.051916319925280986
Tj>HpoRNAi,5,Control,Day 3,41,-0.6482437704739961
Tj>HpoRNAi,5,Control,Day 4 ,27,0.0
Tj>HpoRNAi,5,Control,Day 5,24,0.05961376176941122
Tj>HpoRNAi,5,Control,Sum,192,-0.3569979726098633
Tj>HpoRNAi,5,Control,Day 1,60,0.28887374824230505
Tj>HpoRNAi,5,Control,Day 2 ,54,0.2401129796544243
Tj>HpoRNAi,5,Control,Day 3,28,-1.2771369806353357
Tj>HpoRNAi,5,Control,Day 4 ,31,0.24548656477288622
Tj>HpoRNAi,5,Control,Day 5,31,0.7551076490792071
Tj>HpoRNAi,5,Control,Sum,204,0.03966644140109551
Tj>HpoRNAi,5,Control,Day 1,23,-0.9539551686141234
Tj>HpoRNAi,5,Control,Day 2 ,90,1.4082301779732453
Tj>HpoRNAi,5,Control,Day 3,71,0.8030482529752491
Tj>HpoRNAi,5,Control,Day 4 ,52,1.5342910298305388
Tj>HpoRNAi,5,Control,Day 5,6,-1.7287990913129212
Tj>HpoRNAi,5,Control,Sum,242,1.2957704191024653
Tj>HpoRNAi,5,Control,Day 1,95,1.4645227236470346
Tj>HpoRNAi,5,Control,Day 2 ,4,-1.382272018010605
Tj>HpoRNAi,5,Control,Day 3,78,1.1416830584467397
Tj>HpoRNAi,5,Control,Day 4 ,12,-0.9205746178983233
Tj>HpoRNAi,5,Control,Day 5,27,0.35768257061646663
Tj>HpoRNAi,5,Control,Sum,216,0.43633085541205435
"Tj>HpoRNAi,Bab1RNAi",5,Control,Day 1,51,-0.01343598829033972
"Tj>HpoRNAi,Bab1RNAi",5,Control,Day 2 ,24,-0.7333180189445933
"Tj>HpoRNAi,Bab1RNAi",5,Control,Day 3,57,0.125778642032268
"Tj>HpoRNAi,Bab1RNAi",5,Control,Day 4 ,28,0.061371641193221554
